WKT;id;nom;type;uri
"MULTIPOINT ((904315.7 6434125.0))";PAIE_NAT0000000007451947;les Vialleyres;Lieu-dit non habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((904442.2 6434898.6))";PAIE_NAT0000000007451862;Setine;Lieu-dit non habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((903541.1 6435449.7))";PAIE_NAT0000000007451863;les Cerisières;Lieu-dit non habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((902716.1 6433640.3))";PAIE_NAT0000000007451950;Larinier;Lieu-dit non habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((903181.8 6435310.2))";PAIE_NAT0000000007451865;Mauret;Lieu-dit non habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((903247.5 6435786.2))";PAIE_NAT0000000007451864;Grand Bois;Lieu-dit non habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((904148.3 6435191.9))";PAIE_NAT0000000007451859;les Ruines;Lieu-dit non habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((902118.4 6433270.3))";PAIE_NAT0000000007451955;Platel;Lieu-dit non habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901024.8 6433076.2))";PAIE_NAT0000000007452061;Aux Fraises;Lieu-dit non habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((902229.8 6433678.3))";PAIE_NAT0000000007451949;Traversey;Lieu-dit non habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((897229.1 6436674.3))";PAIE_NAT0000000007451783;le Lautaret;Lieu-dit non habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((902820.8 6438581.4))";PAIE_NAT0000000007451687;Pré de l'Achard;Lieu-dit non habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((898085.4 6438013.6))";PAIE_NAT0000000007451780;Champ de la Bataille;Lieu-dit non habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((897730.1 6437703.0))";PAIE_NAT0000000007451781;la Croix de la Messe;Lieu-dit non habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((904860.3 6434203.0))";PAIE_NAT0000000007451944;l'Essarton;Lieu-dit non habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901263.3 6433696.4))";PAIE_NAT0000000007451957;les Sétérées;Lieu-dit non habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((899886.8 6431035.7))";PAIE_NAT0000000007452141;Grand Clos;Lieu-dit non habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((904471.5 6435355.2))";PAIE_NAT0000000007451860;Pré Berca;Lieu-dit non habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((902340.3 6435331.6))";PAIE_NAT0000000007451867;Clan Lot;Lieu-dit non habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((904372.9 6438176.4))";PAIE_NAT0000000007451685;les Clos;Bois;http://purl.org/choucas.ign.fr/oor#massif_boisé
"MULTIPOINT ((901593.7 6435870.5))";PAIE_NAT0000000007451868;Bois Barnière;Bois;http://purl.org/choucas.ign.fr/oor#massif_boisé
"MULTIPOINT ((900975.4 6435420.2))";PAIE_NAT0000000007451870;Bois Ras;Bois;http://purl.org/choucas.ign.fr/oor#massif_boisé
"MULTIPOINT ((900395.4 6433258.2))";PAIE_NAT0000000007451959;Malivers;Bois;http://purl.org/choucas.ign.fr/oor#massif_boisé
"MULTIPOINT ((902141.9 6443287.8))";PAIE_NAT0000000007451457;Bois Damier;Bois;http://purl.org/choucas.ign.fr/oor#massif_boisé
"MULTIPOINT ((904967 6440580))";PAIE_NAT0000000007451620;Bois de Prélenfrey;Bois;http://purl.org/choucas.ign.fr/oor#massif_boisé
"MULTIPOINT ((899657.9 6430675.0))";PAIE_NAT0000000007452144;Bois de la Peyrouse;Bois;http://purl.org/choucas.ign.fr/oor#massif_boisé
"MULTIPOINT ((900770.5 6440768.9))";PAIE_NAT0000000007451624;Bois des Charpennes;Bois;http://purl.org/choucas.ign.fr/oor#massif_boisé
"MULTIPOINT ((904712.4 6436999.6))";PAIE_NAT0000000007451775;la Queue de la Cavale;Bois;http://purl.org/choucas.ign.fr/oor#massif_boisé
"MULTIPOINT ((904409.2 6437401.8))";PAIE_NAT0000000007451776;Bois à la Ferrière;Bois;http://purl.org/choucas.ign.fr/oor#massif_boisé
"MULTIPOINT ((899596.3 6437468.1))";PAIE_NAT0000000007451779;Combeauvieux;Bois;http://purl.org/choucas.ign.fr/oor#massif_boisé
"MULTIPOINT ((900779.8 6442776.0))";PAIE_NAT0000000007451553;Bois du Frier;Bois;http://purl.org/choucas.ign.fr/oor#massif_boisé
"MULTIPOINT ((896868.8 6438165.9))";PAIE_NAT0000000007451692;Bois des Essarteaux;Bois;http://purl.org/choucas.ign.fr/oor#massif_boisé
"MULTIPOINT ((896984.1 6437738.3))";PAIE_NAT0000000007451782;les Trente Pas;Bois;http://purl.org/choucas.ign.fr/oor#massif_boisé
"MULTIPOINT ((900400.4 6439080.7))";PAIE_NAT0000000007451689;Grand Buisson;Bois;http://purl.org/choucas.ign.fr/oor#massif_boisé
"MULTIPOINT ((900335.6 6434564.5))";PAIE_NAT0000000007451958;Bois de la Crose;Bois;http://purl.org/choucas.ign.fr/oor#massif_boisé
"MULTIPOINT ((901438.6 6442833.3))";PAIE_NAT0000000007451554;Bois Roland;Bois;http://purl.org/choucas.ign.fr/oor#massif_boisé
"MULTIPOINT ((899858.4 6440068.4))";PAIE_NAT0000000007451626;Bois Gaillard;Bois;http://purl.org/choucas.ign.fr/oor#massif_boisé
"MULTIPOINT ((900813.2 6439228.0))";PAIE_NAT0000000007451688;Forêt de Villard;Bois;http://purl.org/choucas.ign.fr/oor#massif_boisé
"MULTIPOINT ((897033.7 6433972.5))";PAIE_NAT0000000007451963;Bois de Carrette;Bois;http://purl.org/choucas.ign.fr/oor#massif_boisé
"MULTIPOINT ((902004.3 6436693.8))";PAIE_NAT0000000273289126;Forêt Domaniale du Gerbier;Bois;http://purl.org/choucas.ign.fr/oor#massif_boisé
"MULTIPOINT ((900839.7 6431389.8))";PAIE_NAT0000002222285449;le Clot;Lieu-dit non habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901486.1 6443943.8))";PAIHABIT0000000007547075;les Pierres;Quartier;http://purl.org/choucas.ign.fr/oor#quartier
"MULTIPOINT ((899284.6 6440149.3))";PAIHABIT0000000007547423;les Martins;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((898505.8 6439625.5))";PAIHABIT0000000007547500;Ritons;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((900786.1 6444875.4))";PAIHABIT0000000007546864;les Sagnes et Fichetaires;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901363.1 6433258.8))";PAIHABIT0000000007547713;les Combes;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((904261.2 6435649.9))";PAIHABIT0000000007547626;Chante-Merle;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901133.5 6444609.1))";PAIHABIT0000000330081266;les Gémeaux;Quartier;http://purl.org/choucas.ign.fr/oor#quartier
"MULTIPOINT ((903105.7 6441741.9))";PAIHABIT0000000007547281;Bergerie de la Fauge;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901410.8 6443545.8))";PAIHABIT0000000007547082;Tintaine;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((898647.6 6439660.1))";PAIHABIT0000000007547498;les Bessonnets;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((900420.0 6444068.4))";PAIHABIT0000000007547086;l'Essarton;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((900605.1 6441397.8))";PAIHABIT0000000007547287;les Bouchards;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901151.7 6441877.6))";PAIHABIT0000000007547288;les Pouteils;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((902920.1 6444673.8))";PAIHABIT0000000007546849;la Conversaria;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((902005.5 6434034.7))";PAIHABIT0000000007547709;le Mas Roux;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((903821.9 6434517.6))";PAIHABIT0000000007547697;Liverset;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((898598.9 6440155.7))";PAIHABIT0000000007547429;les Ravix;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((904399.5 6435231.9))";PAIHABIT0000000007547623;le Pin;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901390.2 6444663.9))";PAIHABIT0000000007546865;le Mas des Bernards;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901924.5 6433561.8))";PAIHABIT0000000007547711;Maison Freydier;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((904416.0 6435987.1))";PAIHABIT0000000007547624;Ferme Bonier;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((903423.0 6434706.8))";PAIHABIT0000000007547696;Puy Grimaud;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((902940.2 6434030.9))";PAIHABIT0000000007547706;la Croix;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901353.6 6444217.7))";PAIHABIT0000000007547083;les Jeandiats;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((900889.7 6444990.0))";PAIHABIT0000000007546860;la Conterie;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((900395.9 6444727.5))";PAIHABIT0000000007546870;Prénatier;Quartier;http://purl.org/choucas.ign.fr/oor#quartier
"MULTIPOINT ((900392.6 6443068.0))";PAIHABIT0000000007547087;la Balmette;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901689.4 6434217.2))";PAIHABIT0000000007547714;Puy Trangoullia;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((900662.9 6445113.8))";PAIHABIT0000000007546861;la Molière;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901963.8 6432202.8))";PAIHABIT0000000007547791;Bouchier;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901550.1 6444883.4))";PAIHABIT0000000007546859;les Vières;Quartier;http://purl.org/choucas.ign.fr/oor#quartier
"MULTIPOINT ((900779.4 6443320.5))";PAIHABIT0000000007547080;l'Achard;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901616.0 6444087.9))";PAIHABIT0000000007547077;l'Échaufaire;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((898700.2 6439566.5))";PAIHABIT0000000007547501;le Bois Joli;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((897555.0 6437788.4))";PAIHABIT0000000007547568;Clariant;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((898762.9 6439876.2))";PAIHABIT0000000206282819;les Chalets du Green;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((903091.4 6434029.3))";PAIHABIT0000000007547699;la Chapelle;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((900796.8 6445240.8))";PAIHABIT0000000322978731;la Molière;Quartier;http://purl.org/choucas.ign.fr/oor#quartier
"MULTIPOINT ((901921.7 6444175.8))";PAIHABIT0000000007547076;les Cochettes;Quartier;http://purl.org/choucas.ign.fr/oor#quartier
"MULTIPOINT ((901820.5 6433392.4))";PAIHABIT0000000007547708;Maison Chabuel;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901548.9 6443813.4))";PAIHABIT0000000007547074;les Blachons;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((904021.1 6435468.4))";PAIHABIT0000000322630412;Gentiane;Quartier;http://purl.org/choucas.ign.fr/oor#quartier
"MULTIPOINT ((899076.1 6439977.3))";PAIHABIT0000000007547425;les Campanules;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((899014.9 6439892.5))";PAIHABIT0000000007547426;les Jambets;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901833.7 6433449.7))";PAIHABIT0000000007547712;Laussetaire;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((903923.2 6435435.4))";PAIHABIT0000000322630410;Res les Edelweiss;Quartier;http://purl.org/choucas.ign.fr/oor#quartier
"MULTIPOINT ((900963.1 6444818.5))";PAIHABIT0000000007546862;la Poussinière;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901189.927660778 6431972.48902626))";PAIHABIT0000000007547793;les Chazeaux;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((903868.9 6434871.8))";PAIHABIT0000000007547627;Salicon;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((904037.4 6435533.2))";PAIHABIT0000000322630413;Perce Neige;Quartier;http://purl.org/choucas.ign.fr/oor#quartier
"MULTIPOINT ((902944.5 6444846.4))";PAIHABIT0000000007546851;les Espinasses;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((902302.5 6434242.7))";PAIHABIT0000000007547702;Laye;Ruines;http://purl.org/choucas.ign.fr/oor#ruine
"MULTIPOINT ((900669.6 6444137.6))";PAIHABIT0000000007547084;les Bains;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((900383.8 6443979.3))";PAIHABIT0000000007547085;l'Essarton;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((902848.8 6433835.8))";PAIHABIT0000002203821391;Ld la Rousse;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901202.2 6443923.3))";PAIHABIT0000000007547081;les Gauchets;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((898698.3 6440204.6))";PAIHABIT0000000007547436;les Chalets du Vercors;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((900742.4 6445204.6))";PAIHABIT0000000322978730;la Bourne;Quartier;http://purl.org/choucas.ign.fr/oor#quartier
"MULTIPOINT ((901667.0 6432472.4))";PAIHABIT0000000338021470;Larsay;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((902559.1 6444751.8))";PAIHABIT0000000007546854;les Mourets;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((900617.7 6444054.8))";PAIHABIT0000000007547079;Aux Roybons;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((900679.8 6443992.2))";PAIHABIT0000000338546120;la Colline des Bains;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901499.6 6441813.1))";PAIHABIT0000000007547285;Cote 2000;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((904111.3 6435536.9))";PAIHABIT0000000007547625;Champ Pialat;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((902393.8 6444933.1))";PAIHABIT0000000007546855;les Chaberts;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((900888.4 6431871.9))";PAIHABIT0000000338021471;Moneyres;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((898463.5 6439929.6))";PAIHABIT0000000007547431;le Brû;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901318.99818453 6433289.71137791))";PAIHABIT0000000007547715;la Combe;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901598.3 6444557.3))";PAIHABIT0000000007546858;les Bernards;Quartier;http://purl.org/choucas.ign.fr/oor#quartier
"MULTIPOINT ((898833.7 6439931.1))";PAIHABIT0000000007547430;les Rambins;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((900658.4 6430383.7))";PAIHABIT0000000007547876;Garneyre;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((903984.7 6435397.8))";PAIHABIT0000000322630409;Bleuet;Quartier;http://purl.org/choucas.ign.fr/oor#quartier
"MULTIPOINT ((898248.5 6439557.8))";PAIHABIT0000000007547502;les Trois Fontaines;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((903275.8 6434025.4))";PAIHABIT0000000007547698;Terrasse;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((900842.6 6431703.9))";PAIHABIT0000000007547792;Bourgmenu;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((900991.7 6443257.4))";PAIHABIT0000000007547286;le Frier;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((900992.4 6444858.2))";PAIHABIT0000000007546863;Galizon;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901172.9 6444254.9))";PAIHABIT0000000007547078;l'Adret;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((900191.9 6442146.6))";PAIHABIT0000000007547290;Font de la Maie;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901632.3 6433732.2))";PAIHABIT0000000007547710;Chênevarie;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((899077.8 6439005.9))";PAIHABIT0000000333946988;Vallée Blanche;Quartier;http://purl.org/choucas.ign.fr/oor#quartier
"MULTIPOINT ((899285.9 6438887.3))";PAIHABIT0000000333946989;Carette;Quartier;http://purl.org/choucas.ign.fr/oor#quartier
"MULTIPOINT ((899306.6 6438904.8))";PAIHABIT0000000333946990;Tiolache;Quartier;http://purl.org/choucas.ign.fr/oor#quartier
"MULTIPOINT ((899325.3 6438914.2))";PAIHABIT0000000333946991;Darbounouse;Quartier;http://purl.org/choucas.ign.fr/oor#quartier
"MULTIPOINT ((899348.4 6438919.8))";PAIHABIT0000000333946992;Herbouilly;Quartier;http://purl.org/choucas.ign.fr/oor#quartier
"MULTIPOINT ((899352.8 6438857.5))";PAIHABIT0000000333946993;la Grande Traversée;Quartier;http://purl.org/choucas.ign.fr/oor#quartier
"MULTIPOINT ((899345.7 6438801.4))";PAIHABIT0000000333946994;les Fayards;Quartier;http://purl.org/choucas.ign.fr/oor#quartier
"MULTIPOINT ((901363.762455323 6444031.38668083))";PAIHABIT0000000007547088;Villard-de-Lans;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((900486.165190528 6442223.97005435))";PAIHABIT0000000007547289;les Guillets;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((902079.40020412 6442895.69487536))";PAIHABIT0000000007547282;les Clots;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901088.319823628 6441815.97383081))";PAIHABIT0000000007547283;le Balcon de Villard;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901901.698856891 6442373.25804737))";PAIHABIT0000000007547284;les Glovettes;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((903868.565325918 6435213.90470137))";PAIHABIT0000000007547628;Champ Piala;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((904479.104539952 6435688.25))";PAIHABIT0000000007547622;Col de l'Arzelier;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((903021.949292868 6433953.76754521))";PAIHABIT0000000007547701;Château-Bernard;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901104.98631304 6432324.95033101))";PAIHABIT0000000007547794;Saint-Andéol;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((898844.696546871 6440117.75451386))";PAIHABIT0000000007547437;Corrençon-en-Vercors;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((899337.585483871 6438741.6))";PAIHABIT0000000007547499;Clot de la Balme;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((903846.5 6435528.3))";PAIHABIT0000000322630411;Res les Jonquilles;Quartier;http://purl.org/choucas.ign.fr/oor#quartier
"MULTIPOINT ((903029.1 6433751.1))";PAIHABIT0000000007547700;Brunaire;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((902602.9 6433800.7))";PAIHABIT0000000007547704;Maseteyre;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((905074.4 6436452.0))";PAIHABIT0000000007547565;l'Arzelier;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901213.2 6432271.6))";PAIHABIT0000002209679368;les Charreyres;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((901493.0 6432665.1))";PAIHABIT0000002209679367;Larsay;Lieu-dit habité;http://purl.org/choucas.ign.fr/oor#lieu-dit
"MULTIPOINT ((900296.5 6437827.2))";TRANCABL0000000007469932;Télésiège Mixte du Clos de la Balme;Télésiège;http://purl.org/choucas.ign.fr/oor#télésiège
"MULTIPOINT ((902658.5 6441028.5))";TRANCABL0000000007469913;Télésiège des Glovettes;Télésiège;http://purl.org/choucas.ign.fr/oor#télésiège
"MULTIPOINT ((902454.6 6439228.0))";TRANCABL0000000007469914;Télésiège du Grand Canyon;Télésiège;http://purl.org/choucas.ign.fr/oor#télésiège
"MULTIPOINT ((901023.6 6439198.3))";TRANCABL0000000007469927;Télésiège des Crêtes;Télésiège;http://purl.org/choucas.ign.fr/oor#télésiège
"MULTIPOINT ((901144.3 6436821.8))";TRANCABL0000000007469931;Télésiège du Belvédère;Télésiège;http://purl.org/choucas.ign.fr/oor#télésiège
"MULTIPOINT ((900335.7 6437595.8))";TRANCABL0000000007469930;Téléski les Arolles;Téléski;http://purl.org/choucas.ign.fr/oor#téléski
"MULTIPOINT ((901518.1 6441655.6))";TRANCABL0000000007469917;Télécabine de Pré des Prés;"Télécabine, téléphérique";http://purl.org/choucas.ign.fr/oor#télécabine
"MULTIPOINT ((900047.0 6437955.5))";TRANCABL0000000007459630;Téléskis Falaise 1 et 2;Téléski;http://purl.org/choucas.ign.fr/oor#téléski
"MULTIPOINT ((902501.3 6440110.6))";TRANCABL0000000007469915;Télésiège du Refuge;Télésiège;http://purl.org/choucas.ign.fr/oor#télésiège
"MULTIPOINT ((900187.8 6437742.0))";TRANCABL0000002008274987;Falaise 2;Téléski;http://purl.org/choucas.ign.fr/oor#téléski
"MULTIPOINT ((900491.1 6439161.3))";TRANCABL0000000296053781;Télésiège du Grand Buisson;Télésiège;http://purl.org/choucas.ign.fr/oor#télésiège
"MULTIPOINT ((902033.6 6437590.7))";TRANCABL0000000007469928;Téléski de l'Ourson;Téléski;http://purl.org/choucas.ign.fr/oor#téléski
"MULTIPOINT ((902360.4 6441020.2))";TRANCABL0000000007469920;Téléski Bamby;Téléski;http://purl.org/choucas.ign.fr/oor#téléski
"MULTIPOINT ((902658.5 6440403.0))";TRANCABL0000000007469923;Téléski des Jaux;Téléski;http://purl.org/choucas.ign.fr/oor#téléski
"MULTIPOINT ((902347.4 6440934.8))";TRANCABL0000000007469921;Téléski du Refuge 3;Téléski;http://purl.org/choucas.ign.fr/oor#téléski
"MULTIPOINT ((899270.4 6438604.8))";TRANCABL0000000007469929;Télésiège de Combeauvieux;Télésiège;http://purl.org/choucas.ign.fr/oor#télésiège
"MULTIPOINT ((899009.3 6439360.0))";TRANCABL0000000007469934;Téléski Rambin II;Téléski;http://purl.org/choucas.ign.fr/oor#téléski
"MULTIPOINT ((898851.8 6439687.7))";TRANCABL0000000007469935;Téléski Rambin I;Téléski;http://purl.org/choucas.ign.fr/oor#téléski
"MULTIPOINT ((898958.7 6439709.2))";TRANCABL0000000007469936;Ribambelle;Téléski;http://purl.org/choucas.ign.fr/oor#téléski
"MULTIPOINT ((902314.4 6440027.5))";TRANCABL0000000007469916;Télécabine Cote 2000;"Télécabine, téléphérique";http://purl.org/choucas.ign.fr/oor#télécabine
"MULTIPOINT ((902669.6 6441037.7))";TRANCABL0000002003158982;Téléski de Font Mirey;Téléski;http://purl.org/choucas.ign.fr/oor#téléski
"MULTIPOINT ((900397.9 6444828.3))";EQ_RESEA0000000258318466;Carrefour Bréduire;Carrefour;http://purl.org/choucas.ign.fr/oor#carrefour
"MULTIPOINT ((900905.5 6444800.8))";EQ_RESEA0000000130193519;Fichetere;Parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((901132.0 6444066.6))";EQ_RESEA0000000130194123;Parking des Violettes;Parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((900941.7 6444508.1))";EQ_RESEA0000000130194164;Parking les Bessonets;Parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((901059.6 6444576.2))";EQ_RESEA0000000130194200;Parking la Poussignière;Parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((901034.0 6444485.2))";EQ_RESEA0000000130194237;Parking des Laiches;Parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((901006.7 6444537.1))";EQ_RESEA0000000130194357;Parking Croix Margot;Parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((900628.7 6444176.5))";EQ_RESEA0000000130194358;Parking des Tennis;Parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((901138.6 6444011.7))";EQ_RESEA0000000324279020;Parking les Gauchets;Parking;http://purl.org/choucas.ign.fr/oor#parking
